Date,Open,High,Low,Close,Adj Close,Volume
9/20/2005,210.960007,210.960007,204.059998,205.970001,166.846222,1410870
9/21/2005,202.199997,206,196,198.070007,160.446854,2800890
9/22/2005,198.179993,200.600006,190,193.350006,156.623367,2367610
9/23/2005,194.600006,195.979996,190,191.169998,154.857468,1139280
9/26/2005,194,199.389999,192,197.789993,160.220001,1563100
9/27/2005,200,202.399994,198.020004,200.350006,162.293716,1729970
9/28/2005,203.940002,208.800003,201.440002,207.570007,168.142288,2627405
9/29/2005,208,210,201,203.949997,165.209915,3854050
9/30/2005,205,209.940002,198,207.880005,168.393448,2390275
10/3/2005,208.970001,208.970001,202,203.690002,164.999329,1995300
10/4/2005,206,209,203.100006,204.710007,165.825562,2097555
10/5/2005,204.199997,207.050003,204.199997,206.080002,166.935349,1569135
10/6/2005,205,205.979996,198.309998,200.179993,162.156021,3537625
10/7/2005,199.800003,202,196.220001,198.910004,161.127258,5085230
10/10/2005,200.600006,201.960007,196,196.759995,159.385635,608050
10/11/2005,197.199997,199.600006,193.029999,198.380005,160.697937,1089885
10/13/2005,197.229996,204,194,196.320007,159.029236,5548035
10/14/2005,203.889999,203.889999,195.600006,197.169998,159.717789,1632695
10/17/2005,196.020004,198,193.990005,195.880005,158.672821,1032205
10/18/2005,196.600006,198,195,196.649994,159.296555,2687885
10/19/2005,194.979996,196.990005,192.229996,194.779999,157.781754,1257350
10/20/2005,197.990005,197.990005,187.820007,190.169998,154.04744,1324130
10/21/2005,190,190.800003,182.199997,184.740005,149.648865,3791685
10/24/2005,184.020004,185.399994,182.149994,182.580002,147.899078,2230825
10/25/2005,182.600006,185,180.199997,182.119995,147.526505,4008840
10/26/2005,182.100006,187.350006,182.100006,185.360001,150.151093,1502245
10/27/2005,184.009995,192.800003,183.800003,188.869995,152.994354,1953975
10/28/2005,187,188.600006,184,187.789993,152.119461,3155955
10/31/2005,188.380005,195.589996,187.600006,193.580002,156.809708,2303245
11/2/2005,194.009995,202,193.509995,200.059998,162.058807,2613680
11/4/2005,200.059998,200.059998,200.059998,200.059998,162.058807,0
11/7/2005,200,206.729996,198.199997,200.889999,162.731155,2379475
11/8/2005,201.600006,209.979996,200,208.149994,168.612122,2761535
11/9/2005,208.399994,216,207.039993,209.779999,169.93251,2100260
11/10/2005,208,209.779999,202.619995,205.410004,166.392578,920770
11/11/2005,205.199997,211.199997,204.600006,209.970001,170.086426,2674235
11/14/2005,209.970001,218,209.970001,215.5,174.566025,2901630
11/16/2005,215.5,216.600006,212.800003,213.580002,173.010712,1087300
11/17/2005,213.800003,214.300003,208,209.220001,169.478882,1664240
11/18/2005,209.600006,212.800003,207.039993,208.589996,168.968521,1547070
11/21/2005,208,215,208,213.970001,173.326645,7370375
11/22/2005,213.360001,213.360001,208.229996,209.630005,169.810989,1037725
11/23/2005,209.630005,211.199997,208,210.580002,170.580536,1355200
11/24/2005,213.960007,219,211.600006,217.169998,175.918793,2992680
11/25/2005,208.309998,224,208.309998,223.25,180.843933,3069305
11/28/2005,224,229.380005,223.800003,227.779999,184.513458,2668595
11/29/2005,228.020004,229.600006,210.699997,227.619995,184.383804,5556835
11/30/2005,229,231.990005,223.130005,225.589996,182.739426,4773540
12/1/2005,225.199997,230,225.199997,228.729996,185.282944,4334700
12/2/2005,229,233.5,228.419998,229.039993,185.534088,2273770
12/5/2005,229.039993,231.389999,221.039993,222.570007,180.293076,1955155
12/6/2005,222.800003,230,219.25,225.229996,182.4478,940580
12/7/2005,224,225.380005,222.619995,224.160004,181.58107,1716030
12/8/2005,224.199997,228,218.600006,220.559998,178.664856,1992185
12/9/2005,221.399994,224.389999,221.199997,222.199997,179.993317,1321560
12/12/2005,224.399994,228.199997,223.5,225.580002,182.731308,1484055
12/13/2005,227.779999,235.199997,222.199997,234.270004,189.770645,3875425
12/14/2005,236.399994,240,230.070007,238.320007,193.051392,3223825
12/15/2005,238.399994,240.940002,234.419998,239.080002,193.667023,3006615
12/16/2005,237.600006,251.550003,235.050003,246.429993,199.620895,5786030
12/19/2005,244,252.399994,234.199997,248.259995,201.103287,3124675
12/20/2005,248.600006,250.190002,247.279999,248.300003,201.135666,4307945
12/21/2005,250,255.600006,248.460007,253.699997,205.509964,4315160
12/22/2005,253.600006,261.98999,250.029999,258.070007,209.049896,7223825
12/23/2005,258,258,238.5,240.660004,194.946915,4413225
12/26/2005,249,250,232,234.899994,190.280975,2066610
12/27/2005,234.899994,237.800003,232,233.809998,189.39801,2817195
12/28/2005,234.199997,242.389999,232.410004,237.779999,192.613937,2564000
12/29/2005,239.990005,247,239.800003,243.699997,197.409424,2855000
12/30/2005,243.600006,243.600006,237.809998,241.399994,195.546295,934650
1/2/2006,239,247.979996,236.070007,238.259995,193.002747,835435
1/3/2006,238.800003,246.979996,238.800003,246,199.272552,2167325
1/4/2006,247.800003,249.699997,243,248.259995,201.103287,2077020
1/5/2006,247.990005,249.190002,245.240005,248.149994,201.014191,1839075
1/6/2006,240.199997,255.919998,240.199997,253.5,205.347946,3240370
1/9/2006,252,256.390015,250.440002,254.910004,206.490128,2617705
1/10/2006,252.199997,253.800003,243.25,244.990005,198.454376,1467610
1/12/2006,248.440002,248.440002,236.009995,239.990005,194.40416,3491105
1/13/2006,243.740005,246,233.800003,236.149994,191.293549,2699200
1/16/2006,239,239,233.199997,234.369995,189.851685,1590295
1/17/2006,235.800003,238,230.199997,231.559998,187.575394,2463960
1/18/2006,232,233,224.600006,229.610001,185.995789,2548550
1/19/2006,230,238.199997,230,236.309998,191.423141,1121320
1/20/2006,239.600006,251.220001,238.720001,250.100006,202.593811,41272935
1/23/2006,250.399994,250.399994,241.429993,242.300003,196.275375,1928500
1/24/2006,248,249.399994,244,247.479996,200.471405,1158120
1/25/2006,250,257.320007,247.419998,256.149994,207.494614,2935050
1/27/2006,256.399994,261.600006,252.600006,260.48999,211.010223,1891580
1/30/2006,260.399994,268,260,263.630005,213.553772,1643665
1/31/2006,263.059998,269.200012,261.429993,267.940002,217.04509,1915810
2/1/2006,269,283.940002,269,277.559998,224.837723,3467990
2/2/2006,278.600006,278.600006,270.399994,271.73999,220.123276,1146815
2/3/2006,271,271,259.269989,260.779999,211.245117,1600160
2/6/2006,261,276,256.220001,267.519989,216.704849,3969205
2/7/2006,265,274,264,268.75,217.701218,3133995
2/8/2006,266.399994,270.5,261.589996,268.309998,217.344818,3075795
2/10/2006,269,275.200012,267.600006,272.709991,220.909012,2966280
2/13/2006,272.700012,275,269.070007,272.600006,220.819885,1185265
2/14/2006,274.399994,275.579987,271.209991,274.119995,222.051208,2174800
2/15/2006,277,277,264.480011,267.600006,216.769684,2289665
2/16/2006,272.600006,272.799988,265.820007,268.070007,217.150391,2035580
2/17/2006,271.799988,271.799988,259.200012,260.029999,210.637589,6679380
2/20/2006,260.799988,265.799988,257,263.649994,213.569946,777670
2/21/2006,265,269,264.200012,266.429993,215.821884,927805
2/22/2006,266.799988,278,266.600006,275.420013,223.104263,4237765
2/23/2006,278,282,273.200012,275.579987,223.233871,3275255
2/24/2006,276.880005,276.880005,272.019989,272.980011,221.127747,455435
2/27/2006,272.980011,278.799988,272.980011,276.98999,224.376038,1172325
2/28/2006,277.980011,279.980011,271.200012,273.130005,221.249207,1816070
3/1/2006,263,278.390015,263,270.959991,219.49144,1827270
3/2/2006,270.959991,273.399994,268.26001,271.049988,219.564346,2894800
3/3/2006,270.399994,271.589996,262.209991,263.390015,213.359329,1400435
3/6/2006,264,268,263.660004,267.100006,216.364639,1401685
3/7/2006,266.799988,271.790009,265.480011,268.420013,217.433899,3904625
3/8/2006,269.98999,269.98999,257,259.299988,210.046234,2566480
3/9/2006,259.399994,261,252,255.759995,207.17865,1938885
3/10/2006,256.799988,266,256.799988,265.390015,214.979416,1222970
3/13/2006,267.959991,267.959991,259.070007,261.019989,211.439499,550040
3/14/2006,263.700012,278.200012,260.059998,264.130005,213.958771,1031150
3/16/2006,270.600006,270.600006,265,269.890015,218.624695,3450870
3/17/2006,270,270.559998,264.019989,267.609985,216.777725,774310
3/20/2006,268.600006,269,264.600006,267.73999,216.883087,645240
3/21/2006,271.600006,271.600006,260.220001,262.029999,212.257706,2315845
3/22/2006,262.399994,266.600006,261.059998,263.730011,213.63475,1523515
3/23/2006,264,265.799988,262.450012,263.769989,213.667175,1161675
3/24/2006,266.980011,267,261.640015,262.850006,212.921936,1853765
3/27/2006,263.200012,264.799988,262.619995,263.070007,213.100159,5624050
3/28/2006,264,270,262.51001,267.799988,216.931656,2995845
3/29/2006,268.899994,268.899994,264.200012,267.48999,216.680588,690935
3/30/2006,269.980011,274.450012,267.48999,271.679993,220.074661,2752185
3/31/2006,271.179993,276,265.600006,267.359985,216.575256,1468875
4/3/2006,269.799988,271.01001,263.600006,268,217.093689,1653920
4/4/2006,265.019989,275.799988,265.019989,269.619995,218.405945,2144110
4/5/2006,270.799988,272.940002,267.899994,270.339996,218.989212,1491370
4/7/2006,270,271,263,267.160004,216.413223,2073490
4/10/2006,270,270,263,265.910004,215.400726,1363770
4/12/2006,264,265,255.100006,257.269989,208.401794,1618530
4/13/2006,258.200012,258.200012,249,251.600006,203.808853,2470740
4/17/2006,254.800003,259.399994,245,254.720001,206.336212,2415250
4/18/2006,255,258.390015,251.789993,256.429993,207.72139,1406170
4/19/2006,260,264.570007,258.200012,259.809998,210.459351,1751355
4/20/2006,248.520004,260.940002,248.520004,255.089996,206.635925,1860405
4/21/2006,254.410004,258.399994,253,254.529999,206.182312,4015955
4/24/2006,251,257.48999,251,252.309998,204.383987,3729995
4/25/2006,251.800003,253.589996,248.600006,250.910004,203.249954,2262925
4/26/2006,256.399994,260.600006,249.199997,259.290009,210.038177,4120400
4/27/2006,259.290009,265.200012,258.200012,259.290009,210.038177,3564645
4/28/2006,250.440002,261.799988,241.039993,259.929993,210.55658,3857275
5/2/2006,267,269.600006,257.320007,261.600006,211.909348,3395845
5/3/2006,265.399994,265.399994,254.399994,259.649994,210.329758,2828660
5/4/2006,260,264,250.509995,258.660004,209.527802,4381455
5/5/2006,258.799988,260,257,257.429993,208.531448,1865240
5/8/2006,265.399994,271.01001,256.029999,268.190002,217.247574,2633685
5/9/2006,269,274.399994,266.200012,271,219.523849,3332520
5/10/2006,273.959991,274.399994,267.98999,272.559998,220.787491,2701225
5/11/2006,274,279.600006,270,278.140015,225.307632,1774760
5/12/2006,274.799988,277.399994,271.01001,276.149994,223.695572,1263410
5/15/2006,267,284.040009,267,270.709991,219.288925,3512005
5/16/2006,266.600006,271.359985,259,268.670013,217.636444,877900
5/17/2006,272,274.799988,266.200012,270.869995,219.418549,2657990
5/18/2006,266.200012,270,255.800003,258.459991,209.365799,3340595
5/19/2006,272,272,247,251.059998,203.371414,2527310
5/22/2006,242.199997,251.979996,236.199997,242.070007,196.089066,2185805
5/23/2006,240.199997,255.979996,234,249.309998,201.953842,3186785
5/24/2006,244.600006,247.600006,224.309998,234.929993,190.305313,4706740
5/25/2006,228,239.559998,225.800003,230.660004,186.84639,5621735
5/26/2006,231.539993,245,230.399994,235.199997,190.524033,1616765
5/29/2006,236,245.789993,235.300003,240.679993,194.963089,2692410
5/30/2006,242,244.800003,233.639999,235.820007,191.02626,1862180
5/31/2006,235.169998,235.199997,215,224.710007,182.026581,2919035
6/1/2006,230,238,219,221.029999,179.045563,2126455
6/2/2006,220,238.009995,218.25,235.699997,190.929031,4467365
6/5/2006,238,247,235.309998,239.800003,194.250259,4029045
6/6/2006,234,239.399994,230.399994,232.690002,188.490768,2272635
6/7/2006,222.309998,239,222.309998,232.169998,188.069565,7295160
6/8/2006,229.789993,231,215.199997,221.929993,179.774628,5057580
6/9/2006,221.820007,243.440002,221.800003,241.550003,195.667862,2641790
6/12/2006,239.839996,240,220,223.460007,181.014008,2773630
6/13/2006,219.960007,223.960007,201,203.339996,164.715775,3907930
6/14/2006,210,212,192.399994,199.610001,161.694305,4420675
6/15/2006,208,216.399994,198,211.949997,171.690308,2536020
6/16/2006,222,223.399994,206,208.889999,169.211563,3455545
6/19/2006,209,212.940002,203.899994,210.630005,170.621033,904830
6/20/2006,206.199997,209,199.600006,202.789993,164.270264,2353370
6/21/2006,202.800003,205.600006,199.619995,204.059998,165.299011,2990075
6/22/2006,217.399994,228.800003,208,224.740005,182.050858,1780185
6/23/2006,221,225,212.220001,221.089996,179.094177,1453110
6/26/2006,215,224.679993,206.220001,208.639999,169.009064,2272220
6/27/2006,210,220,209.550003,217.809998,176.43721,1938230
6/28/2006,216.649994,216.649994,206.199997,210.369995,170.410446,1163660
6/29/2006,214.800003,219.100006,212.059998,217.490005,176.178024,3546685
6/30/2006,219.600006,230,214.399994,227.960007,188.119064,1281670
7/3/2006,226,228.009995,219.070007,226.309998,186.757431,1421300
7/4/2006,225,234,225,232.110001,191.543747,1262175
7/5/2006,228,246,228,242.990005,200.522263,2359775
7/6/2006,238.800003,246.800003,235.399994,244.220001,201.537231,2513620
7/7/2006,244.220001,249.800003,230,233.300003,192.525772,1493420
7/10/2006,225,241.800003,225,239.770004,197.86499,807590
7/11/2006,240,242,234.199997,239.919998,197.988785,1151625
7/12/2006,235,243,230.039993,240.830002,198.739746,2316005
7/13/2006,236.399994,239.559998,230.399994,232.970001,192.253479,1484645
7/14/2006,230.199997,231.990005,225.399994,228.639999,188.680252,1454575
7/17/2006,226,226,214.199997,216.259995,178.463867,2003960
7/18/2006,220.800003,221.399994,210,212.830002,175.633362,2777090
7/19/2006,216,223.100006,208.199997,212.649994,175.484787,989750
7/20/2006,218.600006,220.800003,214,216.050003,178.290573,1457255
7/21/2006,217,217,213.009995,214.270004,176.821701,588335
7/24/2006,213.899994,217.199997,210,215.479996,177.820206,1646670
7/25/2006,219.800003,223.190002,217.179993,219.429993,181.07988,2159145
7/26/2006,219.399994,228.580002,217.100006,227.029999,187.351593,1056070
7/27/2006,225.600006,242.600006,225.600006,238.259995,196.618881,2794020
7/28/2006,238.380005,238.380005,230.619995,237.050003,195.620407,1988160
7/31/2006,239,239.199997,232,235.479996,194.324783,942475
8/1/2006,234.679993,240,232.039993,238.830002,197.08931,1192465
8/2/2006,234,241.600006,234,238.320007,196.668457,543575
8/3/2006,241.600006,248.399994,237.399994,245.070007,202.238724,2593655
8/4/2006,245,252.649994,245,248.419998,205.003235,2197430
8/7/2006,247.800003,248.880005,243.5,247.059998,203.88092,1976040
8/8/2006,249.990005,252.979996,247.419998,249.210007,205.655182,971885
8/9/2006,247.800003,254.190002,247.699997,248.029999,204.681381,1242040
8/10/2006,249.199997,255.800003,248.009995,254.809998,210.276443,1281115
8/11/2006,255.199997,256.980011,252.199997,253.490005,209.187134,715585
8/14/2006,256.799988,263,252.619995,260.329987,214.83168,986890
8/16/2006,261,264,256.01001,257.140015,212.199249,836955
8/17/2006,258,261.579987,257.809998,258.899994,213.651642,979770
8/18/2006,258.799988,261.959991,251,261.209991,215.557877,925095
8/21/2006,256,259.940002,254.020004,258.26001,213.123505,898540
8/22/2006,259,266.899994,257.119995,264.869995,218.578232,1547245
8/23/2006,262,263,254.279999,255.679993,210.994415,944355
8/24/2006,255.539993,257.390015,248.199997,255.520004,210.86235,932920
8/25/2006,257,259.299988,253.259995,255.630005,210.953156,1067880
8/28/2006,254.600006,255.800003,248.309998,252.5,208.370178,679550
8/29/2006,255.800003,259,253.699997,258.140015,213.02449,763800
8/30/2006,258.980011,262.799988,256.619995,260.140015,214.674927,1242665
8/31/2006,261,265.519989,257.420013,262.029999,216.234589,3422230
9/1/2006,261.200012,264.950012,258.070007,264,217.860275,1072225
9/4/2006,263,266.01001,262.98999,263.929993,217.802521,1150465
9/5/2006,265,266,261.399994,264.910004,218.611267,1142070
9/6/2006,266,266,261.799988,263.279999,217.266113,1153450
9/7/2006,263.640015,273.600006,259.399994,271.040009,223.669907,2462685
9/8/2006,271.399994,274,266.01001,267.799988,220.99614,766440
9/11/2006,268,269.600006,262.399994,267.140015,220.451523,1056775
9/12/2006,266,266.940002,264.459991,265.959991,219.477737,901950
9/13/2006,266,271.980011,265.98999,270.600006,223.306824,1420185
9/14/2006,271.399994,271.98999,265.600006,267.059998,220.385498,1714980
9/15/2006,269.399994,269.399994,264.01001,266.609985,220.01416,1067440
9/18/2006,266,277,262.420013,275.380005,227.251373,1449010
9/19/2006,275,276.600006,268.399994,269.619995,222.498062,905325
9/20/2006,269,277,265.200012,274.779999,226.756256,1153405
9/21/2006,278,283.200012,274.429993,281.170013,232.029449,1677515
9/22/2006,280.799988,287.950012,277.200012,281.76001,232.516373,1314085
9/25/2006,281.76001,284.399994,278.209991,279.420013,230.585327,1084785
9/26/2006,276,285,275.600006,283.700012,234.11731,2260975
9/27/2006,284.950012,291.600006,283.399994,289.529999,238.928345,2662010
9/28/2006,291.190002,304.799988,289.600006,299.679993,247.304428,5302615
9/29/2006,296.399994,308,294.820007,306.630005,253.03981,2132655
10/3/2006,306.399994,306.600006,295,296.059998,244.317062,3978710
10/4/2006,284.709991,297.600006,283.600006,286.980011,236.824081,2892645
10/5/2006,290,293.350006,287.220001,289.619995,239.002625,2343485
10/6/2006,289.619995,290.980011,284.799988,286.459991,236.394882,979365
10/9/2006,283,284,277,278.640015,229.941666,3031605
10/10/2006,281,285.940002,281,283.959991,234.331818,1699970
10/11/2006,289.559998,289.600006,285.23999,287.959991,237.632736,1897660
10/12/2006,291,302,290.23999,300.230011,247.758301,4548200
10/13/2006,302,307.179993,300.25,305.399994,252.02475,1750720
10/16/2006,300,310,300,309.429993,255.350357,2190605
10/17/2006,312.200012,312.200012,299.600006,302.380005,249.532669,2544475
10/18/2006,300,303,291.049988,295.980011,244.251038,2005740
10/19/2006,296,299.799988,289,291.269989,240.364304,2748575
10/20/2006,292,295.600006,289.149994,290.149994,239.440063,745430
10/23/2006,289.98999,290,285,286.140015,236.130844,1371530
10/26/2006,289.540009,292,286.799988,289.809998,239.159409,2576865
10/27/2006,288.200012,347.480011,287.600006,295.730011,244.044785,1696315
10/30/2006,295,300,288.600006,290.630005,239.836121,982780
10/31/2006,291,298.799988,290.609985,292.779999,241.610382,2678260
11/1/2006,294,295.600006,284.059998,285.149994,235.313889,1751860
11/2/2006,280.450012,290.220001,276,288.899994,238.408493,1031860
11/3/2006,288,296.829987,284.200012,295.799988,244.102585,1648570
11/6/2006,290,307.399994,290,305.230011,251.884476,1480085
11/7/2006,302.200012,314.600006,302.200012,312.26001,257.685822,2843265
11/8/2006,310.200012,310.200012,303.040009,304.309998,251.125244,1556745
11/9/2006,302,308,298.5,301.290009,248.633057,2286360
11/10/2006,302,302.380005,296.25,299.649994,247.279709,4367075
11/13/2006,301.799988,313.200012,301,310.220001,256.00235,4138065
11/14/2006,312.799988,315.359985,306.670013,309.140015,255.11116,2187400
11/15/2006,311,313.73999,303.470001,305.160004,251.826675,1874810
11/16/2006,309.399994,316.399994,306,311.179993,256.794617,2663545
11/17/2006,311,323.799988,311,321.049988,264.939545,3659060
11/20/2006,321.649994,340.799988,319.959991,331.920013,273.909821,9647035
11/21/2006,332,338.959991,322.399994,328.899994,271.417664,4820890
11/22/2006,330,333.980011,323.220001,327.690002,270.419098,3347855
11/23/2006,330.980011,334.890015,327.600006,330.589996,272.812286,2963440
11/24/2006,332,335.200012,327.600006,329.880005,272.226379,1352935
11/27/2006,330,331.98999,328.200012,329.929993,272.267548,864530
11/28/2006,330,332.399994,324.649994,325.350006,268.488068,1337575
11/29/2006,327.600006,329.600006,322.799988,326.25,269.230804,874230
11/30/2006,326,333.790009,322.799988,329.390015,271.822021,3108790
12/1/2006,331.940002,331.940002,325,328.190002,270.831665,1195740
12/4/2006,324.059998,332,323.679993,324.359985,267.671082,2176465
12/5/2006,327.570007,327.570007,320.070007,321.200012,265.063354,1802050
12/6/2006,322,322,315.200012,317.880005,262.323608,1722910
12/7/2006,318,318,311.420013,313.190002,258.453308,2085500
12/8/2006,313.799988,315.940002,308.109985,310.279999,256.05191,1477320
12/11/2006,311,311.799988,308,309.029999,255.020279,4494200
12/12/2006,300,307.959991,297.410004,299.660004,247.287964,2246490
12/13/2006,300,305,291.049988,300,247.568497,5571455
12/14/2006,305,313,300.109985,306.019989,252.536392,2099690
12/15/2006,311.600006,316,306.019989,310.730011,256.423248,1559120
12/18/2006,311,312,300.200012,311.26001,256.860626,1280030
12/19/2006,310.98999,316.190002,305.049988,310.630005,256.340668,1726425
12/20/2006,301.309998,319.399994,301.309998,314.309998,259.377533,3291585
12/21/2006,315,320,308.200012,316.390015,261.094055,1061610
12/22/2006,317,317.200012,310.609985,315.809998,260.615295,1515430
12/26/2006,316,322,314.410004,320.070007,264.130859,942430
12/27/2006,321.809998,330,320.109985,325.230011,268.389008,2708770
12/28/2006,328.98999,329,323.200012,326.290009,269.263824,679140
12/29/2006,326.399994,329.079987,323.23999,325.380005,268.512878,1079420
1/2/2007,326,327.940002,322,323.910004,267.299744,188295
1/3/2007,324,324,318,321.600006,265.393402,837040
1/4/2007,323.940002,323.940002,314,315.73999,260.557587,1460180
1/5/2007,317.799988,327.600006,310.619995,323.630005,267.068695,2144880
1/8/2007,322.709991,323.600006,315.429993,319.01001,263.256104,1737910
1/9/2007,320,324.600006,303.220001,312.480011,257.867401,3133870
1/10/2007,312,313,304,305.649994,252.231049,1399085
1/11/2007,313.600006,313.600006,302.859985,304.51001,251.290268,1668530
1/12/2007,309.5,318.959991,306.269989,315.73999,260.557587,1502980
1/15/2007,321.799988,325.190002,316.25,319.299988,263.495453,2793865
1/16/2007,319.200012,319.209991,311.600006,311.920013,257.405273,1327245
1/17/2007,310.019989,314,306.660004,309.299988,255.243073,3112045
1/18/2007,309.600006,323,309.600006,319.899994,263.99057,1820850
1/19/2007,319.899994,323.200012,318.200012,320.029999,264.097778,933605
1/22/2007,316.25,323.799988,315.200012,322.369995,266.02887,1621875
1/23/2007,323.76001,323.76001,318.399994,320.51001,264.493958,1610255
1/24/2007,321.980011,330.220001,318,328.220001,270.856476,1594415
1/25/2007,329,340.940002,329,337.350006,278.390808,6100285
1/29/2007,338.019989,338.019989,330.209991,333.910004,275.551971,2213655
1/31/2007,336,337.200012,328.049988,334.769989,276.261719,1812460
2/1/2007,334.769989,338.109985,329.720001,334.98999,276.443207,906535
2/2/2007,336.200012,352,333.200012,348.730011,287.781952,3967310
2/5/2007,345.600006,365.600006,345.600006,364.070007,300.440826,3982055
2/6/2007,363,365.600006,357.700012,359.420013,296.603577,2258595
2/7/2007,360,362.600006,355.070007,360.609985,297.585602,1337440
2/8/2007,357.619995,364,352.619995,361.390015,298.22934,1270645
2/9/2007,361,365,358.200012,363.350006,299.846741,2576165
2/12/2007,363.459991,364.200012,342.200012,351.790009,290.307098,2165155
2/13/2007,349.940002,355.540009,340,344.709991,284.464478,3664485
2/14/2007,344,347.279999,325.799988,336.609985,277.78009,3570350
2/15/2007,338,346.98999,335.220001,338.5,279.339783,1711600
2/19/2007,340.410004,344.799988,336.410004,339.170013,279.892731,1360690
2/20/2007,340,340.200012,329.600006,330.600006,272.820496,663475
2/21/2007,331,337.959991,331,334.559998,276.08847,1718205
2/22/2007,334.600006,340,330,332.410004,274.314087,1929695
2/23/2007,334.230011,335.600006,317.040009,320.779999,264.716766,2280110
2/26/2007,325.940002,325.940002,314,321.269989,265.121094,2728805
2/27/2007,321.920013,330,316.209991,321.190002,265.055115,1871730
2/28/2007,310,324.959991,289.399994,301.450012,248.765137,9293045
3/1/2007,304,304.980011,294,302.269989,249.441772,2492605
3/2/2007,300,316.399994,298.01001,306.769989,253.155334,3358635
3/5/2007,300,302.940002,294,299.440002,247.106384,2555370
3/6/2007,296.019989,306.959991,296.019989,298.399994,246.248154,1183935
3/7/2007,300,310.799988,299.179993,306.51001,252.940704,1940440
3/8/2007,308,313,302.23999,309.359985,255.292587,798465
3/9/2007,314,318.769989,304.220001,312.730011,258.0737,1077390
3/12/2007,310.200012,323,310,316.5,261.184784,1564645
3/13/2007,317.149994,322.049988,315.079987,321.059998,264.947815,491470
3/14/2007,317.940002,319,308.320007,311.200012,256.811066,1306875
3/15/2007,317,317,300.049988,302.570007,249.689331,2751105
3/16/2007,310,314.76001,299.200012,300.829987,248.253448,1671775
3/19/2007,302.799988,309.950012,301,306.820007,253.196548,942210
3/20/2007,310,315.579987,308.799988,313.450012,258.667877,980120
3/21/2007,315.399994,317.600006,305,309.100006,255.078033,1702035
3/22/2007,313.200012,316.799988,310.019989,314.799988,259.781952,1312675
3/23/2007,315,322.399994,312.019989,318.779999,263.066284,2060925
3/26/2007,318.779999,322.200012,311.399994,314.809998,259.790192,1627450
3/28/2007,315.799988,315.799988,300.230011,303.679993,250.605331,2484695
3/29/2007,307.98999,315.820007,303.799988,307.570007,253.81546,4618185
3/30/2007,307.179993,307.98999,300.25,303.959991,250.836395,1574185
4/2/2007,294,298.799988,284.200012,286.950012,236.799271,6204610
4/3/2007,281.119995,290,280,285.329987,235.462448,3762050
4/4/2007,290,300,287,299.380005,247.056808,4015055
4/5/2007,300,306.779999,297.200012,305.420013,252.04126,1659235
4/9/2007,306.600006,312.890015,306.600006,311.440002,257.009155,1306865
4/10/2007,313,323,309.01001,321.390015,265.220154,2808505
4/11/2007,322.799988,322.799988,313.399994,316.369995,261.077515,1753655
4/12/2007,315,315,303.600006,307.850006,254.046539,3647260
4/13/2007,310,314.540009,305,312.609985,257.974548,2805835
4/16/2007,315.799988,319.799988,313.079987,315.190002,260.103699,2229380
4/17/2007,319,320,312.600006,316.329987,261.044556,1021080
4/18/2007,318,323.890015,316.619995,318.609985,262.925995,1265665
4/19/2007,312.399994,314.980011,310.200012,312.380005,257.784851,2219500
4/20/2007,312.459991,333.980011,312.459991,330.109985,272.416107,4182650
4/23/2007,337.799988,339.01001,330.200012,333.51001,275.221985,1599570
4/24/2007,330.980011,348.600006,328.049988,342.23999,282.426147,3610705
4/25/2007,350,353,342.040009,351.119995,289.75415,3087860
4/26/2007,352,357.600006,340.25,347.540009,286.799866,2756160
4/27/2007,346.959991,346.959991,336.200012,337.299988,278.349579,902805
4/30/2007,335.26001,338.600006,326,333.269989,275.023865,1025660
5/3/2007,334,341.779999,330.25,335.890015,277.185974,1735915
5/4/2007,337,341.399994,325.220001,326.679993,269.585602,2626170
5/7/2007,329.200012,333.940002,323.200012,325.790009,268.851135,1015815
5/8/2007,325,329,320,320.820007,264.749817,1273825
5/9/2007,320.799988,320.799988,312.230011,318.350006,262.711426,2569815
5/10/2007,320,339,318.019989,336.690002,277.846191,4105265
5/11/2007,320,333.559998,306.380005,330.929993,273.092804,1205085
5/14/2007,334.799988,340,332.040009,335.179993,276.600067,1462715
5/15/2007,336.75,341.76001,330.51001,334.339996,275.906891,1661395
5/16/2007,337.980011,340,333.320007,339.619995,280.264069,1343460
5/17/2007,340.399994,348.929993,340.019989,342.190002,282.384857,1762420
5/18/2007,342.600006,342.799988,336.200012,340.480011,280.973785,1083085
5/21/2007,344,347.179993,340.799988,343.630005,283.573212,1232450
5/22/2007,331.309998,379.980011,331.309998,358.559998,295.89389,3807715
5/23/2007,354.709991,370,354.109985,360.890015,297.816681,3730510
5/24/2007,362.779999,362.779999,350,351.470001,290.042969,866870
5/25/2007,350,372,345.200012,363.329987,299.83017,2559305
5/28/2007,368,379.600006,367,369.170013,304.649597,2694820
5/29/2007,371,374.799988,361.220001,362.559998,299.194855,2318585
5/30/2007,366.799988,372.73999,361.019989,365.459991,301.587952,2808680
5/31/2007,364,380.399994,364,376.519989,310.714996,2404810
6/1/2007,376,379.799988,370.26001,372.679993,307.546051,2262240
6/4/2007,379.76001,384.399994,370.269989,378.910004,312.687286,1677490
6/5/2007,378.600006,380.980011,370,379.529999,313.198975,1786595
6/6/2007,383,390.910004,365.230011,366.619995,302.545288,2064120
6/7/2007,364.399994,367.940002,360,363.940002,300.333618,1848070
